,index,ExecutionTime,ExecutionTimeUTC,ISIN,PublicationTime,PublicationTimeUTC,CCY,Venueofexecution(MICCode),Venueofpublication(MICCode),Pricenotation,Transactiontobecleared,MMTFlags,TransactionIDCode,Price,Volume,Buyer,Seller,Tradetype
11,15157,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041408,693.0,8,,,
12,15156,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041409,693.0,9,,,
13,15155,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041410,693.0,13,,,
14,15154,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041411,693.0,47,,,
15,15153,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041412,693.0,35,,,
16,15152,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041413,693.0,73,,,
17,15151,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041414,693.0,23,,,
18,15150,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041415,693.0,15,,,
19,15149,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041416,693.0,30,,,
20,15148,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041417,693.0,6,,,
21,15147,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041418,693.0,7,,,
22,15146,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041419,693.0,466,,,
23,15145,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041420,693.0,1,,,
24,15144,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041421,693.0,51,,,
25,15143,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041422,693.0,54,,,
26,15142,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041423,693.0,2,,,
27,15141,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041424,693.0,3,,,
28,15140,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041425,693.0,5,,,
29,15139,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041426,693.0,382,,,
30,15138,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041427,693.0,1,,,
31,15137,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041428,693.0,43,,,
32,15136,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041429,693.0,91,,,
33,15135,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041430,693.0,15,,,
34,15134,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041431,693.0,222,,,
35,15133,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041432,693.0,90,,,
36,15132,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041433,693.0,5,,,
37,15131,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041434,693.0,245,,,
38,15130,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041435,693.0,1,,,
39,15129,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041436,693.0,2,,,
40,15128,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041437,693.0,8,,,
41,15127,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041438,693.0,5,,,
42,15126,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041439,693.0,39,,,
43,15125,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041440,693.0,72,,,
44,15124,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041441,693.0,18,,,
45,15123,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041442,693.0,520,,,
46,15122,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041443,693.0,81,,,
47,15121,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041444,693.0,64,,,
48,15120,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041445,693.0,2,,,
49,15119,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041446,693.0,39,,,
50,15118,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041447,693.0,1,,,
51,15117,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041448,693.0,90,,,
52,15116,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041449,693.0,58,,,
53,15115,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041450,693.0,1,,,
54,15114,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041451,693.0,5,,,
55,15113,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041452,693.0,40,,,
56,15112,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041453,693.0,35,,,
57,15111,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041454,693.0,193,,,
58,15110,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041455,693.0,128,,,
59,15109,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041456,693.0,2,,,
60,15108,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041457,693.0,1,,,
61,15107,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041458,693.0,623,,,
62,15106,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041459,693.0,145,,,
63,15105,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041460,693.0,28,,,
64,15104,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041461,693.0,40,,,
65,15103,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041462,693.0,5,,,
66,15102,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041463,693.0,2,,,
67,15101,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041464,693.0,14,,,
68,15100,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041465,693.0,15,,,
69,15099,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041466,693.0,274,,,
70,15098,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041467,693.0,1165,,,
71,15097,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041468,693.0,127,,,
72,15096,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041469,693.0,1,,,
73,15095,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041470,693.0,33,,,
74,15094,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041471,693.0,33,,,
75,15093,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041472,693.0,33,,,
76,15092,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041473,693.0,66,,,
77,15091,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000041474,693.0,99,,,
78,15090,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041475,693.0,10,,,
79,15089,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041476,693.0,132,,,
80,15088,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041477,693.0,132,,,
81,15087,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041478,693.0,74,,,
82,15086,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041479,693.0,58,,,
83,15085,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041480,693.0,132,,,
84,15084,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041481,693.0,412,,,
85,15083,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041482,693.0,9,,,
86,15082,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041483,693.0,35,,,
87,15081,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041484,693.0,3,,,
88,15080,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041485,693.0,1,,,
89,15079,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041486,693.0,21,,,
90,15078,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041487,693.0,20,,,
91,15077,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041488,693.0,1,,,
92,15076,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041489,693.0,24,,,
93,15075,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041490,693.0,1,,,
94,15074,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041491,693.0,1,,,
95,15073,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041492,693.0,4,,,
96,15072,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041493,693.0,1,,,
97,15071,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041494,693.0,2,,,
98,15070,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041495,693.0,3,,,
99,15069,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041496,693.0,2,,,
100,15068,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041497,693.0,2,,,
101,15067,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041498,693.0,9,,,
102,15066,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041499,693.0,1,,,
103,15065,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041500,693.0,4,,,
104,15064,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041501,693.0,2,,,
105,15063,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041502,693.0,4,,,
106,15062,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041503,693.0,2,,,
107,15061,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041504,693.0,45,,,
108,15060,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041505,693.0,20,,,
109,15059,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041506,693.0,1,,,
110,15058,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041507,693.0,5,,,
111,15057,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041508,693.0,1,,,
112,15056,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041509,693.0,15,,,
113,15055,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SE0000310336,2021-04-06 09:00:04,2021-04-06T08:00:04.687000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000041510,693.0,3,,,
