,index,ExecutionTime,ExecutionTimeUTC,ISIN,PublicationTime,PublicationTimeUTC,CCY,Venueofexecution(MICCode),Venueofpublication(MICCode),Pricenotation,Transactiontobecleared,MMTFlags,TransactionIDCode,Price,Volume,Buyer,Seller,Tradetype
81,13643,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019088,699.4,2,,,
82,13642,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019089,699.4,1,,,
83,13641,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019090,699.4,4,,,
84,13640,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019091,699.4,1,,,
85,13639,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019092,699.4,3,,,
86,13638,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019093,699.4,1,,,
87,13637,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019094,699.4,2,,,
88,13636,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019095,699.4,2,,,
89,13635,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019096,699.4,8,,,
90,13634,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019097,699.4,2,,,
91,13633,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019098,699.4,2,,,
92,13632,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019099,699.4,11,,,
93,13631,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019100,699.4,2,,,
94,13630,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019101,699.4,1,,,
95,13629,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019102,699.4,11,,,
96,13628,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019103,699.4,7,,,
97,13627,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019104,699.4,1,,,
98,13626,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019105,699.4,1,,,
99,13625,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019106,699.4,1,,,
100,13624,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019107,699.4,2,,,
101,13623,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019108,699.4,4,,,
102,13622,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019109,699.4,1,,,
103,13621,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019110,699.4,1,,,
104,13620,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019111,699.4,3,,,
105,13619,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019112,699.4,6,,,
106,13618,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019113,699.4,2,,,
107,13617,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019114,699.4,3,,,
108,13616,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019115,699.4,5,,,
109,13615,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019116,699.4,1,,,
110,13614,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019117,699.4,34,,,
111,13613,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019118,699.4,2,,,
112,13612,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019119,699.4,10,,,
113,13611,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SE0000310336,2021-04-08 09:00:03,2021-04-08T08:00:03.963000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000019120,699.4,41,,,
