,index,ExecutionTime,ExecutionTimeUTC,ISIN,PublicationTime,PublicationTimeUTC,CCY,Venueofexecution(MICCode),Venueofpublication(MICCode),Pricenotation,Transactiontobecleared,MMTFlags,TransactionIDCode,Price,Volume,Buyer,Seller,Tradetype
10,12656,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018770,663.4,4,,,
11,12655,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018771,663.4,3,,,
12,12654,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018772,663.4,9,,,
13,12653,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018773,663.4,58,,,
14,12652,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018774,663.4,29,,,
15,12651,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018775,663.4,17,,,
16,12650,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018776,663.4,9,,,
17,12649,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018777,663.4,42,,,
18,12648,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018778,663.4,8,,,
19,12647,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018779,663.4,4,,,
20,12646,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018780,663.4,37,,,
21,12645,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018781,663.4,17,,,
22,12644,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018782,663.4,90,,,
23,12643,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018783,663.4,2,,,
24,12642,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018784,663.4,10,,,
25,12641,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018785,663.4,60,,,
26,12640,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018786,663.4,80,,,
27,12639,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018787,663.4,16,,,
28,12638,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018788,663.4,30,,,
29,12637,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018789,663.4,29,,,
30,12636,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018790,663.4,21,,,
31,12635,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018791,663.4,24,,,
32,12634,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018792,663.4,114,,,
33,12633,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018793,663.4,21,,,
34,12632,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018794,663.4,49,,,
35,12631,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018795,663.4,2,,,
36,12630,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018796,663.4,11,,,
37,12629,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018797,663.4,7,,,
38,12628,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018798,663.4,19,,,
39,12627,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000018799,663.4,69,,,
40,12626,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018800,663.4,50,,,
41,12625,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018801,663.4,158,,,
42,12624,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018802,663.4,77,,,
43,12623,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018803,663.4,40,,,
44,12622,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000018804,663.4,12,,,
45,12621,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000018805,663.4,207,,,
46,12620,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018806,663.4,1,,,
47,12619,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018807,663.4,3,,,
48,12618,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018808,663.4,94,,,
49,12617,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018809,663.4,16,,,
50,12616,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018810,663.4,1,,,
51,12615,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018811,663.4,35,,,
52,12614,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018812,663.4,26,,,
53,12613,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018813,663.4,15,,,
54,12612,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018814,663.4,26,,,
55,12611,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018815,663.4,1,,,
56,12610,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018816,663.4,36,,,
57,12609,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018817,663.4,2,,,
58,12608,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018818,663.4,1,,,
59,12607,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018819,663.4,22,,,
60,12606,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018820,663.4,11,,,
61,12605,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018821,663.4,28,,,
62,12604,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018822,663.4,15,,,
63,12603,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018823,663.4,3,,,
64,12602,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018824,663.4,20,,,
65,12601,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018825,663.4,26,,,
66,12600,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018826,663.4,13,,,
67,12599,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018827,663.4,37,,,
68,12598,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------P----,000018828,663.4,61,,,
69,12597,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018829,663.4,90,,,
70,12596,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018830,663.4,3,,,
71,12595,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018831,663.4,1,,,
72,12594,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018832,663.4,6,,,
73,12593,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018833,663.4,76,,,
74,12592,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018834,663.4,13,,,
75,12591,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018835,663.4,10,,,
76,12590,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018836,663.4,1,,,
77,12589,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018837,663.4,7,,,
78,12588,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018838,663.4,2,,,
79,12587,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018839,663.4,5,,,
80,12586,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018840,663.4,2,,,
81,12585,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018841,663.4,2,,,
82,12584,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018842,663.4,1,,,
83,12583,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018843,663.4,4,,,
84,12582,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018844,663.4,8,,,
85,12581,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018845,663.4,1,,,
86,12580,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018846,663.4,1,,,
87,12579,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018847,663.4,1,,,
88,12578,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018848,663.4,5,,,
89,12577,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018849,663.4,1,,,
90,12576,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018850,663.4,49,,,
91,12575,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018851,663.4,76,,,
92,12574,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018852,663.4,15,,,
93,12573,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018853,663.4,15,,,
94,12572,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018854,663.4,48,,,
95,12571,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018855,663.4,136,,,
96,12570,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018856,663.4,5,,,
97,12569,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018857,663.4,5,,,
98,12568,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018858,663.4,13,,,
99,12567,2021-03-23 09:00:03,2021-03-23T08:00:03.847000Z,SE0000310336,2021-03-23 09:00:03,2021-03-23T08:00:03.850000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000018859,663.4,13,,,
100,12566,2021-03-23 09:00:04,2021-03-23T08:00:04.037000Z,SE0000310336,2021-03-23 09:00:04,2021-03-23T08:00:04.037000Z,SEK,MSTO,XSTO,MonetaryAmount,N,5U-------PH---,000019973,663.2,16,,,Auction On Demand
101,12565,2021-03-23 09:00:05,2021-03-23T08:00:05.033000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024473,663.4,90,,,
102,12564,2021-03-23 09:00:05,2021-03-23T08:00:05.033000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024474,663.4,22,,,
103,12563,2021-03-23 09:00:05,2021-03-23T08:00:05.033000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024475,663.6,7,,,
104,12562,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024560,663.8,2,,,
105,12561,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024561,663.8,20,,,
106,12560,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024562,663.8,15,,,
107,12559,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024563,663.8,1,,,
108,12558,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024564,663.8,1,,,
109,12557,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024565,663.8,1,,,
110,12556,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024566,663.8,3,,,
111,12555,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024567,663.8,20,,,
112,12554,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024568,663.8,9,,,
113,12553,2021-03-23 09:00:05,2021-03-23T08:00:05.037000Z,SE0000310336,2021-03-23 09:00:05,2021-03-23T08:00:05.087000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024569,663.8,2,,,
