,index,ExecutionTime,ExecutionTimeUTC,ISIN,PublicationTime,PublicationTimeUTC,CCY,Venueofexecution(MICCode),Venueofpublication(MICCode),Pricenotation,Transactiontobecleared,MMTFlags,TransactionIDCode,Price,Volume,Buyer,Seller,Tradetype
11,5628,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006122,681.0,25,,,
12,5627,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006123,681.0,4,,,
13,5626,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006124,681.0,1,,,
14,5625,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006125,681.0,93,,,
15,5624,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006126,681.0,22,,,
16,5623,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006127,681.0,20,,,
17,5622,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006128,681.0,83,,,
18,5621,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006129,681.0,30,,,
19,5620,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006130,681.0,68,,,
20,5619,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006131,681.0,14,,,
21,5618,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006132,681.0,60,,,
22,5617,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006133,681.0,4,,,
23,5616,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006134,681.0,136,,,
24,5615,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006135,681.0,12,,,
25,5614,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006136,681.0,22,,,
26,5613,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006137,681.0,16,,,
27,5612,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006138,681.0,8,,,
28,5611,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006139,681.0,4,,,
29,5610,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006140,681.0,3,,,
30,5609,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006141,681.0,18,,,
31,5608,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006142,681.0,32,,,
32,5607,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006143,681.0,29,,,
33,5606,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006144,681.0,3,,,
34,5605,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006145,681.0,60,,,
35,5604,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006146,681.0,1,,,
36,5603,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006147,681.0,2,,,
37,5602,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006148,681.0,20,,,
38,5601,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006149,681.0,32,,,
39,5600,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006150,681.0,1,,,
40,5599,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006151,681.0,4,,,
41,5598,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006152,681.0,1,,,
42,5597,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006153,681.0,2,,,
43,5596,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006154,681.0,5,,,
44,5595,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006155,681.0,95,,,
45,5594,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006156,681.0,1,,,
46,5593,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006157,681.0,5,,,
47,5592,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006158,681.0,2,,,
48,5591,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006159,681.0,3,,,
49,5590,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006160,681.0,2,,,
50,5589,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006161,681.0,11,,,
51,5588,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006162,681.0,21,,,
52,5587,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006163,681.0,40,,,
53,5586,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006164,681.0,3,,,
54,5585,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006165,681.0,13,,,
55,5584,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006166,681.0,29,,,
56,5583,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006167,681.0,5,,,
57,5582,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006168,681.0,20,,,
58,5581,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006169,681.0,55,,,
59,5580,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006170,681.0,44,,,
60,5579,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006171,681.0,66,,,
61,5578,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006172,681.0,5,,,
62,5577,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006173,681.0,1,,,
63,5576,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006174,681.0,1,,,
64,5575,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006175,681.0,30,,,
65,5574,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006176,681.0,1,,,
66,5573,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006177,681.0,4,,,
67,5572,2021-03-30 09:00:01,2021-03-30T08:00:01.343000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.347000Z,SEK,XSTO,XSTO,MonetaryAmount,N,1O-------PH---,000006178,681.0,8,,,
68,5571,2021-03-30 09:00:01,2021-03-30T08:00:01.837000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.837000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000008291,680.2,21,,,
69,5570,2021-03-30 09:00:01,2021-03-30T08:00:01.837000Z,SE0000310336,2021-03-30 09:00:01,2021-03-30T08:00:01.837000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000008292,680.2,1,,,
70,5569,2021-03-30 09:00:04,2021-03-30T08:00:04.550000Z,SE0000310336,2021-03-30 09:00:04,2021-03-30T08:00:04.550000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000018710,680.8,90,,,
71,5568,2021-03-30 09:00:04,2021-03-30T08:00:04.550000Z,SE0000310336,2021-03-30 09:00:04,2021-03-30T08:00:04.550000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000018711,680.8,117,,,
72,5567,2021-03-30 09:00:04,2021-03-30T08:00:04.550000Z,SE0000310336,2021-03-30 09:00:04,2021-03-30T08:00:04.550000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000018712,680.8,53,,,
73,5566,2021-03-30 09:00:05,2021-03-30T08:00:05.697000Z,SE0000310336,2021-03-30 09:00:05,2021-03-30T08:00:05.697000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000020860,680.8,9,,,
74,5565,2021-03-30 09:00:06,2021-03-30T08:00:06.130000Z,SE0000310336,2021-03-30 09:00:06,2021-03-30T08:00:06.130000Z,SEK,MSTO,XSTO,MonetaryAmount,N,5U-------PH---,000020911,680.7,23,,,Auction On Demand
75,5564,2021-03-30 09:00:06,2021-03-30T08:00:06.463000Z,SE0000310336,2021-03-30 09:00:06,2021-03-30T08:00:06.463000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000021069,681.0,1,,,
76,5563,2021-03-30 09:00:06,2021-03-30T08:00:06.463000Z,SE0000310336,2021-03-30 09:00:06,2021-03-30T08:00:06.463000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000021070,681.0,10,,,
77,5562,2021-03-30 09:00:06,2021-03-30T08:00:06.463000Z,SE0000310336,2021-03-30 09:00:06,2021-03-30T08:00:06.463000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000021071,681.0,15,,,
78,5561,2021-03-30 09:00:06,2021-03-30T08:00:06.483000Z,SE0000310336,2021-03-30 09:00:06,2021-03-30T08:00:06.483000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000021077,681.0,28,,,
79,5560,2021-03-30 09:00:14,2021-03-30T08:00:14.517000Z,SE0000310336,2021-03-30 09:00:14,2021-03-30T08:00:14.517000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000022093,680.8,1,,,
80,5559,2021-03-30 09:00:22,2021-03-30T08:00:22.427000Z,SE0000310336,2021-03-30 09:00:22,2021-03-30T08:00:22.427000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000023061,680.6,20,,,
81,5558,2021-03-30 09:00:26,2021-03-30T08:00:26.200000Z,SE0000310336,2021-03-30 09:00:26,2021-03-30T08:00:26.200000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000023572,681.2,3,,,
82,5557,2021-03-30 09:00:26,2021-03-30T08:00:26.603000Z,SE0000310336,2021-03-30 09:00:26,2021-03-30T08:00:26.603000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000023624,680.6,28,,,
83,5556,2021-03-30 09:00:26,2021-03-30T08:00:26.603000Z,SE0000310336,2021-03-30 09:00:26,2021-03-30T08:00:26.603000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000023625,680.8,90,,,
84,5555,2021-03-30 09:00:29,2021-03-30T08:00:29.357000Z,SE0000310336,2021-03-30 09:00:29,2021-03-30T08:00:29.357000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000023968,681.2,100,,,
85,5554,2021-03-30 09:00:29,2021-03-30T08:00:29.357000Z,SE0000310336,2021-03-30 09:00:29,2021-03-30T08:00:29.357000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000023969,681.2,57,,,
86,5553,2021-03-30 09:00:30,2021-03-30T08:00:30.043000Z,SE0000310336,2021-03-30 09:00:30,2021-03-30T08:00:30.047000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024142,681.4,26,,,
87,5552,2021-03-30 09:00:36,2021-03-30T08:00:36.363000Z,SE0000310336,2021-03-30 09:00:36,2021-03-30T08:00:36.363000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024871,681.4,23,,,
88,5551,2021-03-30 09:00:36,2021-03-30T08:00:36.363000Z,SE0000310336,2021-03-30 09:00:36,2021-03-30T08:00:36.363000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024872,681.4,23,,,
89,5550,2021-03-30 09:00:36,2021-03-30T08:00:36.380000Z,SE0000310336,2021-03-30 09:00:36,2021-03-30T08:00:36.380000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024873,681.2,54,,,
90,5549,2021-03-30 09:00:36,2021-03-30T08:00:36.380000Z,SE0000310336,2021-03-30 09:00:36,2021-03-30T08:00:36.380000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024874,681.2,44,,,
91,5548,2021-03-30 09:00:36,2021-03-30T08:00:36.470000Z,SE0000310336,2021-03-30 09:00:36,2021-03-30T08:00:36.470000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024880,681.0,18,,,
92,5547,2021-03-30 09:00:36,2021-03-30T08:00:36.470000Z,SE0000310336,2021-03-30 09:00:36,2021-03-30T08:00:36.470000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000024881,681.0,35,,,
93,5546,2021-03-30 09:00:38,2021-03-30T08:00:38.263000Z,SE0000310336,2021-03-30 09:00:38,2021-03-30T08:00:38.263000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000025201,680.6,106,,,
94,5545,2021-03-30 09:00:38,2021-03-30T08:00:38.897000Z,SE0000310336,2021-03-30 09:00:38,2021-03-30T08:00:38.897000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000025336,680.4,13,,,
95,5544,2021-03-30 09:00:38,2021-03-30T08:00:38.897000Z,SE0000310336,2021-03-30 09:00:38,2021-03-30T08:00:38.897000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000025337,680.4,100,,,
96,5543,2021-03-30 09:00:39,2021-03-30T08:00:39.497000Z,SE0000310336,2021-03-30 09:00:39,2021-03-30T08:00:39.497000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000025412,680.2,18,,,
97,5542,2021-03-30 09:00:39,2021-03-30T08:00:39.497000Z,SE0000310336,2021-03-30 09:00:39,2021-03-30T08:00:39.497000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000025413,680.2,2,,,
98,5541,2021-03-30 09:00:43,2021-03-30T08:00:43.523000Z,SE0000310336,2021-03-30 09:00:43,2021-03-30T08:00:43.523000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000025691,680.0,4,,,
99,5540,2021-03-30 09:01:00,2021-03-30T08:01:00.517000Z,SE0000310336,2021-03-30 09:01:00,2021-03-30T08:01:00.517000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------P----,000027795,680.4,31,,,
100,5539,2021-03-30 09:01:15,2021-03-30T08:01:15.830000Z,SE0000310336,2021-03-30 09:01:15,2021-03-30T08:01:15.830000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000029165,680.2,29,,,
101,5538,2021-03-30 09:01:16,2021-03-30T08:01:16.313000Z,SE0000310336,2021-03-30 09:01:16,2021-03-30T08:01:16.313000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000029199,680.0,105,,,
102,5537,2021-03-30 09:01:23,2021-03-30T08:01:23.170000Z,SE0000310336,2021-03-30 09:01:23,2021-03-30T08:01:23.170000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000029763,680.0,90,,,
103,5536,2021-03-30 09:01:23,2021-03-30T08:01:23.323000Z,SE0000310336,2021-03-30 09:01:23,2021-03-30T08:01:23.323000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000029773,680.0,110,,,
104,5535,2021-03-30 09:01:26,2021-03-30T08:01:26.573000Z,SE0000310336,2021-03-30 09:01:26,2021-03-30T08:01:26.573000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000030040,680.2,60,,,
105,5534,2021-03-30 09:01:26,2021-03-30T08:01:26.573000Z,SE0000310336,2021-03-30 09:01:26,2021-03-30T08:01:26.573000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000030041,680.2,40,,,
106,5533,2021-03-30 09:01:26,2021-03-30T08:01:26.647000Z,SE0000310336,2021-03-30 09:01:26,2021-03-30T08:01:26.647000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000030044,680.0,2,,,
107,5532,2021-03-30 09:01:26,2021-03-30T08:01:26.647000Z,SE0000310336,2021-03-30 09:01:26,2021-03-30T08:01:26.647000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000030045,680.0,88,,,
108,5531,2021-03-30 09:01:26,2021-03-30T08:01:26.647000Z,SE0000310336,2021-03-30 09:01:26,2021-03-30T08:01:26.647000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000030046,680.0,109,,,
109,5530,2021-03-30 09:01:26,2021-03-30T08:01:26.893000Z,SE0000310336,2021-03-30 09:01:26,2021-03-30T08:01:26.897000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000030074,680.2,100,,,
110,5529,2021-03-30 09:01:30,2021-03-30T08:01:30.440000Z,SE0000310336,2021-03-30 09:01:30,2021-03-30T08:01:30.440000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000030452,680.2,4,,,
111,5528,2021-03-30 09:01:30,2021-03-30T08:01:30.440000Z,SE0000310336,2021-03-30 09:01:30,2021-03-30T08:01:30.440000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000030453,680.2,112,,,
112,5527,2021-03-30 09:01:46,2021-03-30T08:01:46.117000Z,SE0000310336,2021-03-30 09:01:46,2021-03-30T08:01:46.117000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000032000,680.0,1,,,
113,5526,2021-03-30 09:01:46,2021-03-30T08:01:46.117000Z,SE0000310336,2021-03-30 09:01:46,2021-03-30T08:01:46.117000Z,SEK,XSTO,XSTO,MonetaryAmount,N,12-------PH---,000032001,680.0,34,,,
